FIPS,Percent,Total,%,Distance to Closest (Miles),Normalized,Normalized%,,,28.7,2.6
48427,0.236,"15,100",23.6,,1.419617585,0.804597701,,,,
48429,0.17,"1,590",17,,2.126204775,0.551724138,,,,
48431,0.076,100,7.6,,1.807756957,0.191570881,,,,
48433,0.125,180,12.5,,2.108226069,0.379310345,,,,
48435,0.136,520,13.6,,2.094051266,0.421455939,,,,
48437,0.176,"1,300",17.6,,0.977356996,0.574712644,,,,
48439,0.131,"272,440",13.1,,1.753465007,0.402298851,,,,
48441,0.149,"20,460",14.9,,2.573466956,0.471264368,,,,
48443,0.091,80,9.1,,2.38432487,0.249042146,,,,
48445,0.172,"2,140",17.2,,1.506622282,0.559386973,,,,
48447,0.184,280,18.4,,0.284558275,0.605363985,,,,
48449,0.143,"4,680",14.3,,2.000094787,0.448275862,,,,
48451,0.135,"15,990",13.5,,1.388359258,0.417624521,,,,
48453,0.126,"158,120",12.6,,0.609551172,0.383141762,,,,
48455,0.192,"2,830",19.2,,0.593794198,0.636015326,,,,
48457,0.197,"4,240",19.7,,0.360305044,0.655172414,,,,
48459,0.168,"6,970",16.8,,2.454312954,0.544061303,,,,
48461,0.099,360,9.9,,2.072826112,0.279693487,,,,
48463,0.158,"4,250",15.8,,2.357196385,0.505747126,,,,
48465,0.151,"7,420",15.1,,0.606938353,0.478927203,,,,
48467,0.148,"8,290",14.8,,1.574710437,0.46743295,,,,
48469,0.153,"14,120",15.3,,0.786470382,0.486590038,,,,
48471,0.151,"10,900",15.1,,1.059735986,0.478927203,,,,
48473,0.13,"6,950",13,,2.737845567,0.398467433,,,,
48475,0.126,"1,480",12.6,,1.089529691,0.383141762,,,,
48477,0.127,"4,460",12.7,,2.318650721,0.38697318,,,,
48479,0.162,"44,480",16.2,,1.307561865,0.521072797,,,,
48481,0.144,"5,990",14.4,,1.650901113,0.45210728,,,,
48483,0.161,840,16.1,,1.30400589,0.517241379,,,,
48485,0.168,"22,270",16.8,,1.437493682,0.544061303,,,,
48487,0.184,"2,340",18.4,,2.290509575,0.605363985,,,,
48489,0.19,"4,080",19,,1.286451701,0.62835249,,,,
48491,0.107,"61,070",10.7,,1.705757572,0.310344828,,,,
48493,0.108,"5,400",10.8,,2.691137463,0.314176245,,,,
48495,0.121,950,12.1,,1.055339034,0.363984674,,,,
48497,0.136,"9,260",13.6,,0.455140246,0.421455939,,,,
48499,0.156,"7,040",15.6,,2.51872701,0.498084291,,,,
48501,0.134,"1,160",13.4,,1.35509065,0.413793103,,,,
48503,0.139,"2,500",13.9,,2.480430193,0.432950192,,,,
48505,0.214,"3,040",21.4,,2.167818606,0.720306513,,,,
48507,0.228,"2,720",22.8,,5.311510746,0.77394636,,,,
49001,0.081,540,8.1,,5.421205072,0.210727969,,,,
49003,0.099,"5,440",9.9,,5.103825409,0.279693487,,,,
49005,0.104,"13,160",10.4,,4.646993105,0.298850575,,,,
49007,0.139,"2,840",13.9,,4.463884289,0.432950192,,,,
49009,0.077,50,7.7,,5.132881793,0.195402299,,,,
49011,0.078,"27,460",7.8,,4.647397938,0.199233716,,,,
49013,0.141,"2,810",14.1,,4.644495013,0.440613027,,,,
49015,0.121,"1,230",12.1,,4.808121633,0.363984674,,,,
49017,0.166,830,16.6,,4.341689798,0.536398467,,,,
49019,0.151,"1,470",15.1,,5.312163115,0.478927203,,,,
49021,0.126,"6,680",12.6,,5.229201263,0.383141762,,,,
49023,0.108,"1,250",10.8,,4.916569468,0.314176245,,,,
49025,0.139,"1,060",13.9,,5.29009327,0.432950192,,,,
49027,0.111,"1,440",11.1,,5.003953012,0.325670498,,,,
49029,0.055,660,5.5,,5.010432072,0.111111111,,,,
49031,0.173,320,17.3,,4.970966167,0.563218391,,,,
49033,0.116,280,11.6,,5.060671402,0.344827586,,,,
49035,0.097,"111,390",9.7,,4.353479786,0.272030651,,,,
49037,0.191,"2,930",19.1,,4.894160504,0.632183908,,,,
49039,0.11,"3,340",11,,4.932407344,0.32183908,,,,
49041,0.122,"2,620",12.2,,4.828625489,0.367816092,,,,
49043,0.082,"3,420",8.2,,5.358646883,0.214559387,,,,
49045,0.085,"5,930",8.5,,4.399862218,0.22605364,,,,
49047,0.142,"5,060",14.2,,4.958425974,0.444444444,,,,
49049,0.091,"56,270",9.1,,4.842128277,0.249042146,,,,
49051,0.087,"2,880",8.7,,5.362086482,0.233716475,,,,
49053,0.111,"19,190",11.1,,4.677834404,0.325670498,,,,
49055,0.131,350,13.1,,5.105132029,0.402298851,,,,
49057,0.095,"24,270",9.5,,2.806955076,0.264367816,,,,
50001,0.083,"3,070",8.3,,2.484849297,0.218390805,,,,
50003,0.113,"4,040",11.3,,3.036745435,0.333333333,,,,
50005,0.108,"3,260",10.8,,2.95363481,0.314176245,,,,
50007,0.089,"14,470",8.9,,3.155969881,0.24137931,,,,
50009,0.122,750,12.2,,3.097206759,0.367816092,,,,
50011,0.091,"4,500",9.1,,3.050437663,0.249042146,,,,
50013,0.071,500,7.1,,3.035332227,0.172413793,,,,
50015,0.112,"2,830",11.2,,2.863574436,0.329501916,,,,
50017,0.09,"2,600",9,,3.141464483,0.245210728,,,,
50019,0.12,"3,210",12,,2.667098342,0.360153257,,,,
50021,0.11,"6,430",11,,2.928861441,0.32183908,,,,
50023,0.093,"5,440",9.3,,2.506038359,0.256704981,,,,
50025,0.121,"5,140",12.1,,2.707070505,0.363984674,,,,
50027,0.094,"5,170",9.4,,0.539488568,0.260536398,,,,
51001,0.118,"3,840",11.8,,0.77840071,0.352490421,,,,
51003,0.076,"8,310",7.6,,0.600473996,0.191570881,,,,
51005,0.128,"1,920",12.8,,0.572642961,0.390804598,,,,
51007,0.086,"1,120",8.6,,0.610543271,0.229885057,,,,
51009,0.092,"2,930",9.2,,0.553860292,0.252873563,,,,
51011,0.105,"1,660",10.5,,0.933934841,0.302681992,,,,
51013,0.071,"16,670",7.1,,0.786762081,0.172413793,,,,
51015,0.082,"6,220",8.2,,0.703677804,0.214559387,,,,
51017,0.144,610,14.4,,0.47384761,0.45210728,,,,
51019,0.079,"6,230",7.9,,0.450251164,0.203065134,,,,
51021,0.106,670,10.6,,0.529481587,0.30651341,,,,
51023,0.067,"2,250",6.7,,0.408880103,0.157088123,,,,
51025,0.121,"1,980",12.1,,0.596253179,0.363984674,,,,
51027,0.196,"4,180",19.6,,0.622722315,0.651340996,,,,
51029,0.117,"2,000",11.7,,0.502229433,0.348659004,,,,
51031,0.095,"5,240",9.5,,0.68247316,0.264367816,,,,
51033,0.074,"2,270",7.4,,0.273112054,0.183908046,,,,
51035,0.137,"4,110",13.7,,0.441951885,0.425287356,,,,
51036,0.091,640,9.1,,0.427358638,0.249042146,,,,
51037,0.151,"1,800",15.1,,0.539094008,0.478927203,,,,
51041,0.064,"22,370",6.4,,1.097604027,0.14559387,,,,
51043,0.07,"1,010",7,,0.491635188,0.168582375,,,,
51045,0.111,570,11.1,,0.903473448,0.325670498,,,,
51047,0.073,"3,800",7.3,,0.611973316,0.180076628,,,,
51049,0.087,860,8.7,,0.535162981,0.233716475,,,,
51051,0.19,"2,770",19,,0.481399476,0.62835249,,,,
51053,0.089,"2,550",8.9,,0.612362191,0.24137931,,,,
51057,0.11,"1,210",11,,0.933790429,0.32183908,,,,
51059,0.057,"66,080",5.7,,0.959376691,0.118773946,,,,
51061,0.058,"4,070",5.8,,0.303936562,0.122605364,,,,
51063,0.089,"1,400",8.9,,0.723256226,0.24137931,,,,
51065,0.062,"1,670",6.2,,0.334679269,0.137931034,,,,
51067,0.105,"5,890",10.5,,1.159639039,0.302681992,,,,
51069,0.066,"5,780",6.6,,0.454615346,0.153256705,,,,
51071,0.098,"1,650",9.8,,0.404272363,0.275862069,,,,
51073,0.085,"3,190",8.5,,0.687432438,0.22605364,,,,
51075,0.054,"1,270",5.4,,0.348566803,0.107279693,,,,
51077,0.125,"1,960",12.5,,0.874723545,0.379310345,,,,
51079,0.084,"1,650",8.4,,0.398776594,0.222222222,,,,
51081,0.093,"1,060",9.3,,0.350644956,0.256704981,,,,
51083,0.117,"4,000",11.7,,0.623854271,0.348659004,,,,
51085,0.057,"6,020",5.7,,0.547607386,0.118773946,,,,
51087,0.082,"27,040",8.2,,0.234152735,0.214559387,,,,
51089,0.129,"6,610",12.9,,0.816432781,0.394636015,,,,
51091,0.096,210,9.6,,0.25607121,0.268199234,,,,
51093,0.082,"3,040",8.2,,0.396306471,0.214559387,,,,
51095,0.077,"5,850",7.7,,0.534418032,0.195402299,,,,
51097,0.075,530,7.5,,0.739256235,0.187739464,,,,
51099,0.056,"1,480",5.6,,0.551304583,0.114942529,,,,
51101,0.065,"1,100",6.5,,0.508846477,0.149425287,,,,
51103,0.111,"1,180",11.1,,0.401167062,0.325670498,,,,
51105,0.191,"4,530",19.1,,1.050225395,0.632183908,,,,
51107,0.039,"15,790",3.9,,0.762231095,0.049808429,,,,
51109,0.091,"3,340",9.1,,0.421498902,0.249042146,,,,
51111,0.111,"1,360",11.1,,0.919535542,0.325670498,,,,
51113,0.079,"1,040",7.9,,0.403108548,0.203065134,,,,
51115,0.086,750,8.6,,0.323712329,0.229885057,,,,
51117,0.121,"3,710",12.1,,0.478869283,0.363984674,,,,
51119,0.089,940,8.9,,0.388408674,0.24137931,,,,
51121,0.106,"10,460",10.6,,0.698935818,0.30651341,,,,
51125,0.097,"1,440",9.7,,0.477742018,0.272030651,,,,
51127,0.045,"1,000",4.5,,0.380245237,0.072796935,,,,
51131,0.126,"1,490",12.6,,0.560871386,0.383141762,,,,
51133,0.09,"1,090",9,,0.50243368,0.245210728,,,,
51135,0.115,"1,760",11.5,,0.84383947,0.340996169,,,,
51137,0.092,"3,360",9.2,,0.986071869,0.252873563,,,,
51139,0.131,"3,120",13.1,,0.214140649,0.402298851,,,,
51141,0.121,"2,130",12.1,,0.346429466,0.363984674,,,,
51143,0.117,"7,100",11.7,,0.64556959,0.348659004,,,,
51145,0.052,"1,510",5.2,,0.5048492,0.099616858,,,,
51147,0.134,"3,060",13.4,,0.42192331,0.413793103,,,,
51149,0.074,"2,820",7.4,,0.910016404,0.183908046,,,,
51153,0.052,"24,310",5.2,,0.373611052,0.099616858,,,,
51155,0.134,"4,590",13.4,,0.991254924,0.413793103,,,,
51157,0.081,600,8.1,,0.594462882,0.210727969,,,,
51159,0.105,940,10.5,,0.420017899,0.302681992,,,,
51161,0.076,"7,130",7.6,,0.642872183,0.191570881,,,,
51163,0.109,"2,470",10.9,,0.925088433,0.318007663,,,,
51165,0.078,"6,360",7.8,,0.480107538,0.199233716,,,,
51167,0.161,"4,330",16.1,,0.391923632,0.517241379,,,,
51169,0.14,"3,050",14,,1.067772452,0.436781609,,,,
51171,0.109,"4,750",10.9,,0.456811314,0.318007663,,,,
51173,0.157,"4,800",15.7,,0.291557426,0.501915709,,,,
51175,0.075,"1,330",7.5,,0.771659399,0.187739464,,,,
51177,0.067,"8,980",6.7,,0.818204926,0.157088123,,,,
51179,0.05,"7,560",5,,0.345837721,0.091954023,,,,
51181,0.105,680,10.5,,0.367016528,0.302681992,,,,
51183,0.096,"1,070",9.6,,0.524843838,0.268199234,,,,
51185,0.147,"6,050",14.7,,1.063957496,0.463601533,,,,
51187,0.097,"3,860",9.7,,0.42199549,0.272030651,,,,
51191,0.125,"6,760",12.5,,0.656173713,0.379310345,,,,
51193,0.107,"1,920",10.7,,0.482611865,0.310344828,,,,
51195,0.173,"6,570",17.3,,0.381297568,0.563218391,,,,
51197,0.127,"3,640",12.7,,0.348255,0.38697318,,,,
51199,0.066,"4,530",6.6,,0.912352177,0.153256705,,,,
51510,0.084,"13,320",8.4,,0.369828002,0.222222222,,,,
51520,0.175,"2,980",17.5,,0.624598393,0.570881226,,,,
51530,0.124,800,12.4,,0.784551156,0.375478927,,,,
51540,0.124,"5,880",12.4,,0.140877685,0.375478927,,,,
51550,0.069,"16,720",6.9,,0.474288206,0.164750958,,,,
51570,0.103,"1,780",10.3,,0.597772592,0.295019157,,,,
51580,0.109,610,10.9,,0.286246105,0.318007663,,,,
51590,0.163,"6,630",16.3,,0.395118714,0.524904215,,,,
51595,0.156,840,15.6,,0.941342385,0.498084291,,,,
51600,0.065,"1,520",6.5,,0.941453778,0.149425287,,,,
51610,0.046,660,4.6,,0.245667331,0.076628352,,,,
51620,0.128,"1,030",12.8,,0.783679192,0.390804598,,,,
51630,0.118,"3,420",11.8,,0.286572464,0.352490421,,,,
51640,0.164,"1,050",16.4,,0.272845115,0.528735632,,,,
51650,0.113,"15,320",11.3,,0.901917289,0.333333333,,,,
51660,0.116,"6,220",11.6,,0.462400576,0.344827586,,,,
51670,0.171,"3,840",17.1,,0.632189411,0.555555556,,,,
51678,0.132,950,13.2,,0.542849987,0.406130268,,,,
51680,0.123,"9,970",12.3,,0.924937406,0.37164751,,,,
51683,0.054,"2,230",5.4,,0.927991288,0.107279693,,,,
51685,0.056,990,5.6,,0.235164074,0.114942529,,,,
51690,0.184,"2,330",18.4,,0.299369598,0.605363985,,,,
51700,0.124,"22,210",12.4,,0.214152818,0.375478927,,,,
51710,0.132,"32,260",13.2,,0.467345967,0.406130268,,,,
51720,0.21,840,21,,0.458484938,0.704980843,,,,
51730,0.183,"5,640",18.3,,0.298248103,0.601532567,,,,
51735,0.063,760,6.3,,0.200977116,0.141762452,,,,
51740,0.123,"11,690",12.3,,0.379832444,0.37164751,,,,
51750,0.156,"2,790",15.6,,0.557444808,0.498084291,,,,
51760,0.14,"32,000",14,,0.427291796,0.436781609,,,,
51770,0.132,"13,120",13.2,,0.426331612,0.406130268,,,,
51775,0.093,"2,360",9.3,,0.792925748,0.256704981,,,,
51790,0.117,"2,880",11.7,,0.187180658,0.348659004,,,,
51800,0.072,"6,550",7.2,,0.164207933,0.176245211,,,,
51810,0.077,"34,690",7.7,,0.783460976,0.195402299,,,,
51820,0.128,"2,860",12.8,,0.370103752,0.390804598,,,,
51830,0.11,"1,660",11,,1.138303753,0.32183908,,,,
51840,0.126,"3,510",12.6,,7.303871052,0.383141762,,,,
53001,0.122,"2,390",12.2,,6.901603536,0.367816092,,,,
53003,0.113,"2,550",11.3,,7.426787652,0.333333333,,,,
53005,0.098,"19,680",9.8,,7.865509738,0.275862069,,,,
53007,0.11,"8,410",11,,8.611250648,0.32183908,,,,
53009,0.138,"10,580",13.8,,8.067682383,0.429118774,,,,
53011,0.099,"47,630",9.9,,7.072390187,0.279693487,,,,
53013,0.101,410,10.1,,8.149772323,0.287356322,,,,
53015,0.135,"14,600",13.5,,7.647771981,0.417624521,,,,
53017,0.109,"4,640",10.9,,7.5010542,0.318007663,,,,
53019,0.173,"1,320",17.3,,7.322907917,0.563218391,,,,
53021,0.097,"9,120",9.7,,7.008485142,0.272030651,,,,
53023,0.117,260,11.7,,7.527763165,0.348659004,,,,
53025,0.109,"10,530",10.9,,8.487865585,0.318007663,,,,
53027,0.148,"10,950",14.8,,8.320884848,0.46743295,,,,
53029,0.098,"8,290",9.8,,8.506221745,0.275862069,,,,
53031,0.13,"4,130",13,,8.081320041,0.398467433,,,,
53033,0.089,"197,210",8.9,,8.287289203,0.24137931,,,,
53035,0.097,"26,220",9.7,,7.78960875,0.272030651,,,,
53037,0.117,"5,520",11.7,,7.681718193,0.348659004,,,,
53039,0.123,"2,720",12.3,,8.119117388,0.37164751,,,,
53041,0.13,"10,330",13,,7.352222372,0.398467433,,,,
53043,0.112,"1,200",11.2,,8.375791641,0.329501916,,,,
53045,0.126,"8,250",12.6,,7.76798429,0.383141762,,,,
53047,0.152,"6,390",15.2,,8.41883601,0.482758621,,,,
53049,0.142,"3,140",14.2,,7.254956736,0.444444444,,,,
53051,0.124,"1,680",12.4,,8.099936981,0.375478927,,,,
53053,0.106,"94,860",10.6,,8.456538017,0.30651341,,,,
53055,0.098,"1,670",9.8,,8.18166277,0.275862069,,,,
53057,0.11,"14,020",11,,7.95679016,0.32183908,,,,
53059,0.108,"1,280",10.8,,8.121725979,0.314176245,,,,
53061,0.089,"72,540",8.9,,7.142325382,0.24137931,,,,
53063,0.121,"62,080",12.1,,7.353355666,0.363984674,,,,
53065,0.13,"5,870",13,,8.253100227,0.398467433,,,,
53067,0.103,"29,310",10.3,,8.331176079,0.295019157,,,,
53069,0.114,490,11.4,,7.19210292,0.337164751,,,,
53071,0.1,"6,070",10,,8.223052073,0.283524904,,,,
53073,0.118,"26,450",11.8,,7.066096197,0.352490421,,,,
53075,0.123,"6,080",12.3,,7.72927591,0.37164751,,,,
53077,0.118,"29,510",11.8,,1.065611081,0.352490421,,,,
54001,0.14,"2,320",14,,1.210938741,0.436781609,,,,
54003,0.083,"9,730",8.3,,0.795521783,0.218390805,,,,
54005,0.156,"3,420",15.6,,0.924757929,0.498084291,,,,
54007,0.148,"2,080",14.8,,1.463021467,0.46743295,,,,
54009,0.116,"2,580",11.6,,0.984842784,0.344827586,,,,
54011,0.148,"13,820",14.8,,0.995540795,0.46743295,,,,
54013,0.203,"1,460",20.3,,0.865140616,0.67816092,,,,
54015,0.206,"1,770",20.6,,1.119706366,0.689655172,,,,
54017,0.094,800,9.4,,0.722446995,0.260536398,,,,
54019,0.164,"7,070",16.4,,1.00773517,0.528735632,,,,
54021,0.105,840,10.5,,1.090565044,0.302681992,,,,
54023,0.094,"1,090",9.4,,0.656506135,0.260536398,,,,
54025,0.136,"4,760",13.6,,1.209802598,0.421455939,,,,
54027,0.114,"2,670",11.4,,1.548758989,0.337164751,,,,
54029,0.126,"3,660",12.6,,1.086108392,0.383141762,,,,
54031,0.111,"1,540",11.1,,1.117332111,0.325670498,,,,
54033,0.12,"8,090",12,,1.041378649,0.360153257,,,,
54035,0.135,"3,880",13.5,,1.143598474,0.417624521,,,,
54037,0.07,"4,000",7,,0.867584606,0.168582375,,,,
54039,0.131,"23,650",13.1,,1.019813441,0.402298851,,,,
54041,0.144,"2,310",14.4,,0.893953714,0.45210728,,,,
54043,0.164,"3,390",16.4,,0.776512813,0.528735632,,,,
54045,0.199,"6,490",19.9,,0.606379618,0.662835249,,,,
54047,0.22,"3,970",22,,1.194906173,0.743295019,,,,
54049,0.123,"6,910",12.3,,1.322081877,0.37164751,,,,
54051,0.128,"3,960",12.8,,1.062651721,0.390804598,,,,
54053,0.115,"3,060",11.5,,0.527941601,0.340996169,,,,
54055,0.153,"9,100",15.3,,1.212483117,0.486590038,,,,
54057,0.111,"2,990",11.1,,0.748787587,0.325670498,,,,
54059,0.225,"5,350",22.5,,1.237353648,0.762452107,,,,
54061,0.108,"11,470",10.8,,0.527447955,0.314176245,,,,
54063,0.117,"1,560",11.7,,1.267774802,0.348659004,,,,
54065,0.066,"1,180",6.6,,0.789446568,0.153256705,,,,
54067,0.148,"3,690",14.8,,1.40267657,0.46743295,,,,
54069,0.119,"5,000",11.9,,0.937594356,0.356321839,,,,
54071,0.095,660,9.5,,1.175750892,0.264367816,,,,
54073,0.108,810,10.8,,0.788453455,0.314176245,,,,
54075,0.151,"1,270",15.1,,1.190035909,0.478927203,,,,
54077,0.11,"3,710",11,,0.967998765,0.32183908,,,,
54079,0.086,"4,860",8.6,,0.657919548,0.229885057,,,,
54081,0.152,"11,340",15.2,,0.944570319,0.482758621,,,,
54083,0.13,"3,740",13,,1.104743968,0.398467433,,,,
54085,0.132,"1,280",13.2,,0.970602688,0.406130268,,,,
54087,0.185,"2,560",18.5,,0.580437603,0.609195402,,,,
54089,0.158,"2,000",15.8,,1.135389788,0.505747126,,,,
54091,0.124,"2,080",12.4,,1.072187668,0.375478927,,,,
54093,0.113,780,11.3,,1.193808827,0.333333333,,,,
54095,0.125,"1,090",12.5,,0.982647187,0.379310345,,,,
54097,0.138,"3,370",13.8,,0.887297906,0.429118774,,,,
54099,0.151,"6,050",15.1,,0.844895528,0.478927203,,,,
54101,0.18,"1,490",18,,1.233492787,0.590038314,,,,
54103,0.145,"2,220",14.5,,1.07467159,0.455938697,,,,
54105,0.172,990,17.2,,1.148289871,0.559386973,,,,
54107,0.128,"10,830",12.8,,0.651485411,0.390804598,,,,
54109,0.179,"3,730",17.9,,2.802991762,0.586206897,,,,
55001,0.117,"2,370",11.7,,3.613302763,0.348659004,,,,
55003,0.127,"1,960",12.7,,3.24048233,0.38697318,,,,
55005,0.092,"4,160",9.2,,3.646257431,0.252873563,,,,
55007,0.111,"1,670",11.1,,2.875378185,0.325670498,,,,
55009,0.081,"21,220",8.1,,2.891793107,0.210727969,,,,
55011,0.088,"1,160",8.8,,3.368982803,0.237547893,,,,
55013,0.114,"1,760",11.4,,2.754905285,0.337164751,,,,
55015,0.049,"2,470",4.9,,3.151800868,0.088122605,,,,
55017,0.084,"5,400",8.4,,3.08747362,0.222222222,,,,
55019,0.079,"2,720",7.9,,2.604820238,0.203065134,,,,
55021,0.069,"3,950",6.9,,2.572143544,0.164750958,,,,
55023,0.104,"1,670",10.4,,2.478073346,0.298850575,,,,
55025,0.07,"37,910",7,,2.549464886,0.168582375,,,,
55027,0.074,"6,470",7.4,,3.03327439,0.183908046,,,,
55029,0.08,"2,220",8,,3.581333169,0.206896552,,,,
55031,0.113,"4,930",11.3,,3.076104614,0.333333333,,,,
55033,0.084,"3,770",8.4,,3.036641067,0.222222222,,,,
55035,0.088,"9,130",8.8,,3.367442258,0.237547893,,,,
55037,0.1,430,10,,2.653620678,0.283524904,,,,
55039,0.077,"7,870",7.7,,3.319136845,0.195402299,,,,
55041,0.138,"1,250",13.8,,2.445305283,0.429118774,,,,
55043,0.088,"4,540",8.8,,2.365254483,0.237547893,,,,
55045,0.072,"2,640",7.2,,2.698249752,0.176245211,,,,
55047,0.093,"1,750",9.3,,2.494998161,0.256704981,,,,
55049,0.075,"1,770",7.5,,3.598117721,0.187739464,,,,
55051,0.132,750,13.2,,2.935721494,0.406130268,,,,
55053,0.108,"2,220",10.8,,2.419536876,0.314176245,,,,
55055,0.073,"6,180",7.3,,2.815013095,0.180076628,,,,
55057,0.114,"3,030",11.4,,2.23244773,0.337164751,,,,
55059,0.091,"15,440",9.1,,2.887918071,0.249042146,,,,
55061,0.063,"1,280",6.3,,2.775809198,0.141762452,,,,
55063,0.081,"9,620",8.1,,2.377396662,0.210727969,,,,
55065,0.077,"1,280",7.7,,3.19444599,0.195402299,,,,
55067,0.104,"1,990",10.4,,3.256451305,0.298850575,,,,
55069,0.082,"2,280",8.2,,2.755459467,0.214559387,,,,
55071,0.081,"6,380",8.1,,3.110929332,0.210727969,,,,
55073,0.076,"10,300",7.6,,3.196653099,0.191570881,,,,
55075,0.107,"4,330",10.7,,2.726939709,0.310344828,,,,
55077,0.097,"1,490",9.7,,3.090040157,0.272030651,,,,
55078,0.2,920,20,,2.377215823,0.666666667,,,,
55079,0.118,"111,910",11.8,,2.819022092,0.352490421,,,,
55081,0.085,"3,930",8.5,,3.080893909,0.22605364,,,,
55083,0.08,"3,030",8,,3.36783779,0.206896552,,,,
55085,0.084,"2,970",8.4,,2.878832031,0.222222222,,,,
55087,0.069,"12,820",6.9,,2.506118634,0.164750958,,,,
55089,0.053,"4,760",5.3,,2.947386175,0.103448276,,,,
55091,0.084,610,8.4,,2.97509913,0.222222222,,,,
55093,0.073,"3,090",7.3,,3.228751222,0.180076628,,,,
55095,0.088,"3,820",8.8,,2.953043704,0.237547893,,,,
55097,0.079,"5,560",7.9,,3.412578763,0.203065134,,,,
55099,0.102,"1,360",10.2,,2.291662231,0.291187739,,,,
55101,0.092,"17,950",9.2,,2.622034983,0.252873563,,,,
55103,0.094,"1,640",9.4,,2.321273571,0.260536398,,,,
55105,0.097,"15,810",9.7,,3.296916175,0.272030651,,,,
55107,0.099,"1,390",9.9,,3.08157266,0.279693487,,,,
55109,0.063,"5,670",6.3,,2.63851979,0.141762452,,,,
55111,0.09,"5,780",9,,3.432240955,0.245210728,,,,
55113,0.116,"1,910",11.6,,3.018989382,0.344827586,,,,
55115,0.089,"3,630",8.9,,2.621938443,0.24137931,,,,
55117,0.068,"7,860",6.8,,3.252865517,0.16091954,,,,
55119,0.076,"1,540",7.6,,2.890567334,0.191570881,,,,
55121,0.076,"2,230",7.6,,2.695813882,0.191570881,,,,
55123,0.094,"2,880",9.4,,3.484919079,0.260536398,,,,
55125,0.099,"2,160",9.9,,2.287367516,0.279693487,,,,
55127,0.073,"7,540",7.3,,3.404822149,0.180076628,,,,
55129,0.102,"1,610",10.2,,2.511192842,0.291187739,,,,
55131,0.058,"7,840",5.8,,2.394552335,0.122605364,,,,
55133,0.055,"22,120",5.5,,2.920504464,0.111111111,,,,
55135,0.083,"4,250",8.3,,2.815387836,0.218390805,,,,
55137,0.086,"2,100",8.6,,2.768209713,0.229885057,,,,
55139,0.084,"14,320",8.4,,2.983874372,0.222222222,,,,
55141,0.094,"6,860",9.4,,3.644476081,0.260536398,,,,
56001,0.111,"4,290",11.1,,4.646112285,0.325670498,,,,
56003,0.106,"1,250",10.6,,4.099408648,0.30651341,,,,
56005,0.113,"5,280",11.3,,3.931488306,0.333333333,,,,
56007,0.107,"1,620",10.7,,3.829179135,0.310344828,,,,
56009,0.103,"1,420",10.3,,3.993285108,0.295019157,,,,
56011,0.091,680,9.1,,4.52600188,0.249042146,,,,
56013,0.131,"5,210",13.1,,3.414060695,0.402298851,,,,
56015,0.104,"1,390",10.4,,4.594792053,0.298850575,,,,
56017,0.128,580,12.8,,4.262058341,0.390804598,,,,
56019,0.132,"1,130",13.2,,3.350650803,0.406130268,,,,
56021,0.099,"9,780",9.9,,4.895114601,0.279693487,,,,
56023,0.093,"1,830",9.3,,4.104783071,0.256704981,,,,
56025,0.121,"9,710",12.1,,3.63298167,0.363984674,,,,
56027,0.144,340,14.4,,4.980305244,0.45210728,,,,
56029,0.096,"2,810",9.6,,3.555495782,0.268199234,,,,
56031,0.114,980,11.4,,4.474596758,0.337164751,,,,
56033,0.105,"3,180",10.5,,4.782391994,0.302681992,,,,
56035,0.107,"1,060",10.7,,4.392999108,0.310344828,,,,
56037,0.115,"4,990",11.5,,5.105004401,0.340996169,,,,
56039,0.091,"2,120",9.1,,4.763516067,0.249042146,,,,
56041,0.111,"2,260",11.1,,4.464241071,0.325670498,,,,
56043,0.106,840,10.6,,,0.30651341,,,,
